epoch,phase,slope,lr,tr_loss,tr_acc,val_acc,l0_rate,l1_rate,l2_rate,l3_rate,threshold,leak_shift
40,1,0.6000,1.00e-03,1.273858,0.683211,0.496528,0.5139,0.1308,0.0698,7.9118,10
41,1,0.6000,1.00e-03,1.284428,0.681460,0.475694,0.5132,0.1303,0.0734,7.9098,10
42,1,0.6000,1.00e-03,1.313548,0.655550,0.479167,0.5135,0.1347,0.0555,7.9042,10
43,1,0.6000,1.00e-03,1.253516,0.696998,0.444444,0.5148,0.1297,0.0839,7.9061,10
44,1,0.6000,1.00e-03,1.269682,0.691964,0.451389,0.5120,0.1288,0.0729,7.9097,10
45,1,0.6000,1.00e-03,1.276793,0.685530,0.465278,0.5116,0.1293,0.0680,7.9039,10
46,1,0.6000,1.00e-03,1.303067,0.666623,0.506944,0.5120,0.1301,0.0829,7.9033,10
47,1,0.6000,1.00e-03,1.222743,0.699317,0.503472,0.5108,0.1386,0.0708,7.9006,10
48,1,0.6000,1.00e-03,1.270332,0.687369,0.510417,0.5108,0.1299,0.0804,7.9006,10
49,1,0.6000,1.00e-03,1.248825,0.702950,0.493056,0.5106,0.1342,0.0864,7.8971,10
50,1,0.6000,1.00e-03,1.221531,0.708990,0.468750,0.5090,0.1346,0.0694,7.8977,10
51,1,0.6000,1.00e-03,1.211424,0.712185,0.475694,0.5107,0.1327,0.0613,7.8988,10
52,1,0.6000,1.00e-03,1.246488,0.713936,0.475694,0.5103,0.1256,0.0731,7.8931,10
53,1,0.6000,1.00e-03,1.208937,0.715861,0.461806,0.5116,0.1289,0.0800,7.8993,10
54,1,0.6000,1.00e-03,1.205784,0.705751,0.461806,0.5114,0.1295,0.0731,7.8972,10
55,1,0.6000,1.00e-03,1.194219,0.725621,0.489583,0.5125,0.1306,0.0603,7.9045,10
56,1,0.6000,1.00e-03,1.189938,0.718575,0.430556,0.5138,0.1277,0.0657,7.9071,10
57,1,0.6000,1.00e-03,1.200957,0.719100,0.486111,0.5109,0.1267,0.0689,7.9141,10
58,1,0.6000,1.00e-03,1.221037,0.717612,0.458333,0.5130,0.1337,0.0717,7.9103,10
59,1,0.6000,1.00e-03,1.198353,0.715861,0.475694,0.5122,0.1323,0.0862,7.9103,10
60,1,0.6000,1.00e-03,1.193098,0.724133,0.513889,0.5113,0.1319,0.0964,7.9100,10
61,1,0.6000,1.00e-03,1.173572,0.728204,0.531250,0.5104,0.1390,0.0765,7.9077,10
62,1,0.6000,1.00e-03,1.187755,0.719975,0.513889,0.5096,0.1347,0.0719,7.9177,10
